merged.DateUTC,merged.Temperature_F,decom.time.series....trend..
2015-01-13,26.6,134980.305083575
2015-01-13,31,135192.118146865
2015-01-13,30.2,135403.931210155
2015-01-13,31,135500.871277115
2015-01-13,32,135597.811344075
2015-01-13,30,135694.751411036
2015-01-13,30.2,135791.691477996
2015-01-13,29,135888.631544956
2015-01-13,30.2,135985.571611917
2015-01-13,29,136082.511678877
2015-01-13,30.2,136179.451745837
2015-01-13,34,136276.391812797
2015-01-13,35.6,136373.331879758
2015-01-13,37,136470.271946718
2015-01-13,37.4,136567.212013678
2015-01-13,39,136664.152080639
2015-01-13,39.2,136761.092147599
2015-01-13,40,136858.032214559
2015-01-13,41,136924.048208309
2015-01-13,42,136990.064202058
2015-01-13,41,137056.080195808
2015-01-13,39,137122.096189558
2015-01-13,39.2,137188.112183307
2015-01-13,38,137254.128177057
2015-01-13,35.6,137320.144170806
2015-01-13,36,137386.160164556
2015-01-13,35.6,137452.176158306
2015-01-13,35,137518.192152055
2015-01-13,33.8,137584.208145805
2015-01-13,35,137650.224139555
2015-01-13,35.6,137716.240133304
2015-01-13,36,137782.256127054
2015-01-13,35.6,137848.272120803
2015-01-13,34,137864.844206531
2015-01-13,33.8,137881.416292259
2015-01-13,34,137897.988377987
2015-01-13,33.8,137914.560463715
2015-01-13,34,137931.132549443
2015-01-13,33.8,137947.704635171
2015-01-13,34,137964.276720899
2015-01-13,33.8,137980.848806627
2015-01-14,34,137997.420892355
2015-01-14,33.8,138013.992978083
2015-01-14,33,138030.565063811
2015-01-14,33,138047.137149539
2015-01-14,33.8,138063.709235267
2015-01-14,33,138080.281320995
2015-01-14,33.8,138096.853406723
2015-01-14,33,138093.838792573
2015-01-14,32,138090.824178424
2015-01-14,33,138087.809564274
2015-01-14,32,138084.794950125
2015-01-14,32,138081.780335975
2015-01-14,32,138078.765721826
2015-01-14,32,138075.751107676
2015-01-14,33.8,138072.736493527
2015-01-14,35,138069.721879377
2015-01-14,37.4,138066.707265228
2015-01-14,37,138063.692651078
2015-01-14,37.4,138060.678036929
2015-01-14,37,138057.663422779
2015-01-14,37.4,138054.64880863
2015-01-14,38,138051.63419448
2015-01-14,39.2,138072.954760203
2015-01-14,39,138094.275325926
2015-01-14,39.2,138115.595891649
2015-01-14,39,138136.916457371
2015-01-14,39.2,138158.237023094
2015-01-14,39,138179.557588817
2015-01-14,39.2,138200.87815454
2015-01-14,38,138222.198720262
2015-01-14,37.4,138243.519285985
2015-01-14,37,138264.839851708
2015-01-14,37.4,138286.160417431
2015-01-14,40,138307.480983153
2015-01-14,41,138328.801548876
2015-01-14,41,138350.122114599
2015-01-14,41,138371.442680322
2015-01-14,41,138354.851962233
2015-01-14,41,138338.261244145
2015-01-14,39,138321.670526056
2015-01-14,37.4,138305.079807968
2015-01-14,37,138288.489089879
2015-01-14,37.4,138271.898371791
2015-01-14,36,138255.307653703
2015-01-14,37.4,138238.716935614
2015-01-14,43,138222.126217526
2015-01-14,42.8,138205.535499437
2015-01-15,43,138188.944781349
2015-01-15,42.8,138172.35406326
2015-01-15,41,138155.763345172
2015-01-15,41,138139.172627084
2015-01-15,40,138122.581908995
2015-01-15,39.2,138064.958205388
2015-01-15,39,138007.334501781
2015-01-15,39.2,137949.710798175
2015-01-15,38,137892.087094568
2015-01-15,37.4,137834.463390961
2015-01-15,35,137776.839687354
2015-01-15,33.8,137719.215983747
2015-01-15,35,137661.59228014
2015-01-15,32,137603.968576533
2015-01-15,32,137546.344872926
2015-01-15,35.6,137488.721169319
2015-01-15,36,137431.097465712
2015-01-15,37.4,137373.473762105
2015-01-15,38,137315.850058499
2015-01-15,41,137258.226354892
2015-01-15,42,137216.851678613
2015-01-15,42.8,137175.477002334
2015-01-15,43,137134.102326055
2015-01-15,42.8,137092.727649776
2015-01-15,43,137051.352973498
2015-01-15,42.8,137009.978297219
2015-01-15,43,136968.60362094
2015-01-15,42.8,136927.228944661
2015-01-15,42,136885.854268382
2015-01-15,41,136844.479592103
2015-01-15,41,136803.104915825
2015-01-15,41,136761.730239546
2015-01-15,41,136720.355563267
2015-01-15,41,136678.980886988
2015-01-15,41,136637.606210709
2015-01-15,41,136561.016975998
2015-01-15,41,136484.427741287
2015-01-15,39.2,136407.838506576
2015-01-15,39,136331.249271864
2015-01-15,39.2,136254.660037153
2015-01-15,39,136178.070802442
2015-01-15,39.2,136101.481567731
2015-01-15,39,136024.89233302
2015-01-15,39.2,135948.303098308
2015-01-15,38,135871.713863597
2015-01-15,37.4,135795.124628886
2015-01-15,38,135718.535394175
2015-01-15,37.4,135641.946159463
2015-01-16,37,135565.356924752
2015-01-16,37.4,135488.767690041
2015-01-16,37,135254.70328767
2015-01-16,35.6,135020.6388853
2015-01-16,34,134786.574482929
2015-01-16,33.8,134552.510080558
2015-01-16,34,134318.445678188
2015-01-16,33.8,134084.381275817
2015-01-16,34,133850.316873446
2015-01-16,33.8,133616.252471076
2015-01-16,34,133382.188068705
2015-01-16,33.8,133148.123666335
2015-01-16,34,132914.059263964
2015-01-16,33.8,132679.994861593
2015-01-16,33,132445.930459223
2015-01-16,35.6,132211.866056852
2015-01-16,37,131977.801654481
2015-01-16,37.4,131619.036241946
2015-01-16,40,131260.27082941
2015-01-16,42.8,130901.505416875
2015-01-16,43,130542.740004339
2015-01-16,44.6,130183.974591804
2015-01-16,46,129825.209179268
2015-01-16,48.2,129466.443766733
2015-01-16,49,129107.678354197
2015-01-16,46.4,128748.912941662
2015-01-16,49,128390.147529127
2015-01-16,48.2,128031.382116591
2015-01-16,47,127672.616704056
2015-01-16,44.6,127313.85129152
2015-01-16,44,126955.085878985
2015-01-16,42.8,126596.320466449
2015-01-16,42,126245.577945365
2015-01-16,41,125894.83542428
2015-01-16,40,125544.092903196
2015-01-16,39.2,125193.350382111
2015-01-16,39,124842.607861027
2015-01-16,39.2,124491.865339942
2015-01-16,38,124141.122818858
2015-01-16,37.4,123790.380297773
2015-01-16,38,123439.637776689
2015-01-16,39.2,123088.895255604
2015-01-16,38,122738.15273452
2015-01-16,39.2,122387.410213436
2015-01-16,39,122036.667692351
2015-01-16,39.2,121685.925171267
2015-01-16,38,121335.182650182
2015-01-16,37.4,121005.272139362
2015-01-17,38,120675.361628543
2015-01-17,39.2,120345.451117723
2015-01-17,38,120015.540606903
2015-01-17,39.2,119685.630096084
2015-01-17,39,119355.719585264
2015-01-17,39.2,119025.809074444
2015-01-17,39,118695.898563624
2015-01-17,39.2,118365.988052805
2015-01-17,40,118036.077541985
2015-01-17,41,117706.167031165
2015-01-17,39,117376.256520346
2015-01-17,39.2,117046.346009526
2015-01-17,39,116716.435498706
2015-01-17,41,116386.524987886
2015-01-17,40,116046.357306169
2015-01-17,41,115706.189624452
2015-01-17,42,115366.021942734
2015-01-17,44.6,115025.854261017
2015-01-17,46,114685.6865793
2015-01-17,46.4,114345.518897582
2015-01-17,46,114005.351215865
2015-01-17,46.4,113665.183534148
2015-01-17,47,113325.01585243
2015-01-17,46.4,112984.848170713
2015-01-17,46,112644.680488996
2015-01-17,46.4,112304.512807278
2015-01-17,46,111964.345125561
2015-01-17,46.4,111624.177443843
2015-01-17,45,111284.009762126
2015-01-17,44.6,111000.632196182
2015-01-17,44,110717.254630239
2015-01-17,42.8,110433.877064295
2015-01-17,44,110150.499498351
2015-01-17,42.8,109867.121932408
2015-01-17,43,109583.744366464
2015-01-17,42.8,109300.36680052
2015-01-17,43,109016.989234577
2015-01-17,42.8,108733.611668633
2015-01-17,42,108450.234102689
2015-01-17,41,108166.856536746
2015-01-17,42,107883.478970802
2015-01-17,41,107600.101404858
2015-01-17,40,107316.723838914
2015-01-17,41,107033.346272971
2015-01-17,40,106891.739048476
2015-01-17,39.2,106750.131823981
2015-01-17,39,106608.524599486
2015-01-17,39.2,106466.917374991
2015-01-18,38,106325.310150496
2015-01-18,39.2,106183.702926001
2015-01-18,38,106042.095701506
2015-01-18,37.4,105900.48847701
2015-01-18,38,105758.881252515
2015-01-18,39.2,105617.27402802
2015-01-18,38,105475.666803525
2015-01-18,37.4,105334.05957903
2015-01-18,38,105192.452354535
2015-01-18,37.4,105050.84513004
2015-01-18,38,104909.237905545
2015-01-18,37.4,105002.755655473
2015-01-18,38,105096.2734054
2015-01-18,37.4,105189.791155328
2015-01-18,38,105283.308905256
2015-01-18,37.4,105376.826655183
2015-01-18,38,105470.344405111
2015-01-18,39.2,105563.862155038
2015-01-18,41,105657.379904966
2015-01-18,42.8,105750.897654893
2015-01-18,44,105844.415404821
2015-01-18,44.6,105937.933154749
2015-01-18,44,106031.450904676
2015-01-18,44.6,106124.968654604
2015-01-18,45,106218.486404531
2015-01-18,44.6,106312.004154459
2015-01-18,43,106586.2880269
2015-01-18,42.8,106860.57189934
2015-01-18,42,107134.855771781
2015-01-18,41,107409.139644222
2015-01-18,41,107683.423516662
2015-01-18,41,107957.707389103
2015-01-18,40,108231.991261543
2015-01-18,39.2,108506.275133984
2015-01-18,39,108780.559006425
2015-01-18,39.2,109054.842878865
2015-01-18,39,109329.126751306
2015-01-18,39.2,109603.410623747
2015-01-18,38,109877.694496187
2015-01-18,37.4,110151.978368628
2015-01-18,36,110426.262241069
2015-01-18,35.6,110727.811704215
2015-01-18,35,111029.361167362
2015-01-18,35.6,111330.910630509
2015-01-18,34,111632.460093656
2015-01-18,32,111934.009556802
2015-01-18,33,112235.559019949
2015-01-18,32,112537.108483096
2015-01-19,33,112838.657946243
2015-01-19,33.8,113140.207409389
2015-01-19,33,113441.756872536
2015-01-19,32,113743.306335683
2015-01-19,32,114044.85579883
2015-01-19,32,114346.405261976
2015-01-19,33,114647.954725123
2015-01-19,33.8,114949.50418827
2015-01-19,33,115360.652190339
2015-01-19,33.8,115771.800192409
2015-01-19,34,116182.948194478
2015-01-19,33.8,116594.096196547
2015-01-19,33,117005.244198616
2015-01-19,33.8,117416.392200686
2015-01-19,34,117827.540202755
2015-01-19,33.8,118238.688204824
2015-01-19,35,118649.836206894
2015-01-19,37.4,119060.984208963
2015-01-19,39,119472.132211032
2015-01-19,39.2,119883.280213102
2015-01-19,41,120294.428215171
2015-01-19,42,120705.57621724
2015-01-19,42.8,121116.72421931
2015-01-19,43,121610.243454553
2015-01-19,42.8,122103.762689797
2015-01-19,43,122597.281925041
2015-01-19,42.8,123090.801160284
2015-01-19,42,123584.320395528
2015-01-19,41,124077.839630772
2015-01-19,41,124571.358866016
2015-01-19,41,125064.878101259
2015-01-19,40,125558.397336503
2015-01-19,39.2,126051.916571747
2015-01-19,40,126545.43580699
2015-01-19,39.2,127038.955042234
2015-01-19,38,127532.474277478
2015-01-19,35.6,128025.993512722
2015-01-19,38,128519.512747965
2015-01-19,37.4,128828.190339905
2015-01-19,37,129136.867931844
2015-01-19,35.6,129445.545523783
2015-01-19,36,129754.223115723
2015-01-19,35.6,130062.900707662
2015-01-19,34,130371.578299601
2015-01-19,33.8,130680.25589154
2015-01-19,33,130988.93348348
2015-01-19,33.8,131297.611075419
2015-01-20,33,131606.288667358
2015-01-20,33.8,131914.966259298
2015-01-20,34,132223.643851237
2015-01-20,35.6,132532.321443176
2015-01-20,35,132840.999035116
2015-01-20,35.6,133149.676627055
2015-01-20,35,133288.699082659
2015-01-20,35.6,133427.721538264
2015-01-20,34,133566.743993868
2015-01-20,33.8,133705.766449472
2015-01-20,34,133844.788905077
2015-01-20,33.8,133983.811360681
2015-01-20,34,134122.833816286
2015-01-20,33.8,134261.85627189
2015-01-20,34,134400.878727495
2015-01-20,33.8,134539.901183099
2015-01-20,34,134678.923638703
2015-01-20,33.8,134817.946094308
2015-01-20,35,134956.968549912
2015-01-20,35.6,135095.991005517
2015-01-20,36,135235.013461121
2015-01-20,37.4,135319.132562809
2015-01-20,36,135403.251664498
2015-01-20,37.4,135487.370766186
2015-01-20,38,135571.489867875
2015-01-20,39.2,135655.608969563
2015-01-20,40,135739.728071252
2015-01-20,41,135823.84717294
2015-01-20,40,135907.966274628
2015-01-20,41,135992.085376317
2015-01-20,41,136076.204478005
2015-01-20,40,136160.323579694
2015-01-20,41,136244.442681382
2015-01-20,40,136328.561783071
2015-01-20,39.2,136412.680884759
2015-01-20,40,136496.799986447
2015-01-20,39.2,136519.344665459
2015-01-20,39,136541.889344471
2015-01-20,39.2,136564.434023483
2015-01-20,39,136586.978702495
2015-01-20,39.2,136609.523381507
2015-01-20,39,136632.068060518
2015-01-20,39.2,136654.61273953
2015-01-20,39,136677.157418542
2015-01-20,39.2,136699.702097554
2015-01-20,39,136722.246776566
2015-01-20,39.2,136744.791455578
2015-01-21,38,136767.33613459
2015-01-21,39.2,136789.880813601
2015-01-21,38,136812.425492613
2015-01-21,37.4,136834.970171625
2015-01-21,38,136806.004827961
2015-01-21,37.4,136777.039484297
2015-01-21,37,136748.074140633
2015-01-21,37.4,136719.108796969
2015-01-21,37,136690.143453304
2015-01-21,37.4,136661.17810964
2015-01-21,37,136632.212765976
2015-01-21,35.6,136603.247422312
2015-01-21,36,136574.282078648
2015-01-21,37.4,136545.316734984
2015-01-21,37,136516.351391319
2015-01-21,37.4,136487.386047655
2015-01-21,38,136458.420703991
2015-01-21,39.2,136429.455360327
2015-01-21,39,136400.490016663
2015-01-21,39.2,136402.814840979
2015-01-21,40,136405.139665295
2015-01-21,39.2,136407.464489612
2015-01-21,40,136409.789313928
2015-01-21,41,136412.114138244
2015-01-21,41,136414.43896256
2015-01-21,41,136416.763786877
2015-01-21,42,136419.088611193
2015-01-21,42.8,136421.413435509
2015-01-21,42,136423.738259826
2015-01-21,42.8,136426.063084142
2015-01-21,42,136428.387908458
2015-01-21,41,136430.712732774
2015-01-21,42,136433.037557091
2015-01-21,41,136435.362381407
2015-01-21,41,136438.606983031
2015-01-21,41,136441.851584655
2015-01-21,41,136445.096186279
2015-01-21,41,136448.340787903
2015-01-21,41,136451.585389527
2015-01-21,41,136454.829991151
2015-01-21,41,136458.074592775
2015-01-21,41,136461.319194399
2015-01-21,41,136464.563796023
2015-01-21,41,136467.808397647
2015-01-21,41,136471.052999271
2015-01-21,41,136474.297600895
2015-01-21,41,136477.542202519
2015-01-21,41,136480.786804144
2015-01-22,41,136484.031405768
2015-01-22,41,136433.406999182
2015-01-22,40,136382.782592596
2015-01-22,41,136332.158186011
2015-01-22,41,136281.533779425
2015-01-22,41,136230.90937284
2015-01-22,41,136180.284966254
2015-01-22,41,136129.660559668
2015-01-22,40,136079.036153083
2015-01-22,41,136028.411746497
2015-01-22,40,135977.787339912
2015-01-22,41,135927.162933326
2015-01-22,40,135876.53852674
2015-01-22,41,135825.914120155
2015-01-22,41,135775.289713569
2015-01-22,41,135724.665306984
2015-01-22,41,135688.345966024
2015-01-22,41,135652.026625065
2015-01-22,42,135615.707284105
2015-01-22,42.8,135579.387943146
2015-01-22,43,135543.068602186
2015-01-22,42.8,135506.749261227
2015-01-22,44,135470.429920268
2015-01-22,44.6,135434.110579308
2015-01-22,44,135397.791238349
2015-01-22,44.6,135361.471897389
2015-01-22,45,135325.15255643
2015-01-22,44.6,135288.833215471
2015-01-22,45,135252.513874511
2015-01-22,44.6,135216.194533552
2015-01-22,45,135179.875192592
2015-01-22,44.6,135155.932646037
2015-01-22,44,135131.990099481
2015-01-22,42.8,135108.047552926
2015-01-22,43,135084.10500637
2015-01-22,42.8,135060.162459814
2015-01-22,43,135036.219913259
2015-01-22,42.8,135012.277366703
2015-01-22,43,134988.334820148
2015-01-22,42.8,134964.392273592
2015-01-22,43,134940.449727036
2015-01-22,42.8,134916.507180481
2015-01-22,43,134892.564633925
2015-01-22,42.8,134868.62208737
2015-01-22,43,134844.679540814
2015-01-22,42.8,134820.736994258
2015-01-22,42,134685.212700677
2015-01-22,42.8,134549.688407096
2015-01-23,42,134414.164113514
2015-01-23,42.8,134278.639819933
2015-01-23,42,134143.115526352
2015-01-23,42.8,134007.59123277
2015-01-23,42,133872.066939189
2015-01-23,42.8,133736.542645608
2015-01-23,42,133601.018352026
2015-01-23,42.8,133465.494058445
2015-01-23,43,133329.969764864
2015-01-23,42.8,133194.445471282
2015-01-23,43,133058.921177701
2015-01-23,42.8,132923.39688412
2015-01-23,43,132787.872590538
2015-01-23,42.8,132516.924024569
2015-01-23,43,132245.9754586
2015-01-23,42.8,131975.026892631
2015-01-23,43,131704.078326661
2015-01-23,42.8,131433.129760692
2015-01-23,42,131162.181194723
2015-01-23,42.8,130891.232628754
2015-01-23,42,130620.284062784
2015-01-23,41,130349.335496815
2015-01-23,42,130078.386930846
2015-01-23,42.8,129807.438364877
2015-01-23,43,129536.489798907
2015-01-23,42.8,129265.541232938
2015-01-23,44,128994.592666969
2015-01-23,44.6,128723.644100999
2015-01-23,44,128429.53890057
2015-01-23,44.6,128135.43370014
2015-01-23,43,127841.328499711
2015-01-23,42.8,127547.223299281
2015-01-23,42,127253.118098851
2015-01-23,42.8,126959.012898422
2015-01-23,42,126664.907697992
2015-01-23,41,126370.802497562
2015-01-23,41,126076.697297133
2015-01-23,41,125782.592096703
2015-01-23,40,125488.486896273
2015-01-23,39.2,125194.381695844
2015-01-23,39,124900.276495414
2015-01-23,39.2,124606.171294985
2015-01-23,38,124312.066094555
2015-01-23,37.4,124036.180005353
2015-01-23,38,123760.293916152
2015-01-23,37.4,123484.40782695
2015-01-23,38,123208.521737749
2015-01-23,37.4,122932.635648547
2015-01-24,37,122656.749559346
2015-01-24,37.4,122380.863470144
2015-01-24,37,122104.977380943
2015-01-24,37.4,121829.091291741
2015-01-24,36,121553.20520254
2015-01-24,35.6,121277.319113338
2015-01-24,35,121001.433024137
2015-01-24,35.6,120725.546934935
2015-01-24,35,120449.660845734
2015-01-24,33.8,120173.774756532
2015-01-24,34,119886.541839178
2015-01-24,33.8,119599.308921823
2015-01-24,34,119312.076004469
2015-01-24,33.8,119024.843087114
2015-01-24,34,118737.61016976
2015-01-24,33.8,118450.377252405
2015-01-24,34,118163.144335051
2015-01-24,33.8,117875.911417696
2015-01-24,34,117588.678500342
2015-01-24,33.8,117301.445582987
2015-01-24,34,117014.212665633
2015-01-24,33.8,116726.979748278
2015-01-24,34,116439.746830924
2015-01-24,33.8,116152.513913569
2015-01-24,34,115865.280996215
2015-01-24,33.8,115595.727736459
2015-01-24,34,115326.174476702
2015-01-24,33.8,115056.621216946
2015-01-24,33,114787.06795719
2015-01-24,33.8,114517.514697434
2015-01-24,34,114247.961437678
2015-01-24,33.8,113978.408177921
2015-01-24,34,113708.854918165
2015-01-24,33.8,113439.301658409
2015-01-24,34,113169.748398653
2015-01-24,33.8,112900.195138896
2015-01-24,33,112630.64187914
2015-01-24,33.8,112361.088619384
2015-01-24,33,112091.535359628
2015-01-24,33.8,111821.982099872
2015-01-24,33,111619.416823612
2015-01-24,32,111416.851547352
2015-01-24,33,111214.286271092
2015-01-24,33.8,111011.720994832
2015-01-24,33,110809.155718572
2015-01-24,32,110606.590442312
2015-01-24,32,110404.025166052
2015-01-24,32,110201.459889792
2015-01-25,32,109998.894613532
2015-01-25,32,109796.329337272
2015-01-25,33,109593.764061013
2015-01-25,33.8,109391.198784753
2015-01-25,33,109188.633508493
2015-01-25,33.8,108986.068232233
2015-01-25,33,108783.502955973
2015-01-25,32,108737.44703803
2015-01-25,32,108691.391120087
2015-01-25,32,108645.335202144
2015-01-25,32,108599.279284201
2015-01-25,32,108553.223366258
2015-01-25,32,108507.167448315
2015-01-25,32,108461.111530372
2015-01-25,32,108415.055612429
2015-01-25,32,108368.999694486
2015-01-25,32,108322.943776543
2015-01-25,32,108276.8878586
2015-01-25,33,108230.831940657
2015-01-25,33.8,108184.776022714
2015-01-25,33,108138.720104771
2015-01-25,33.8,108092.664186829
2015-01-25,34,108269.713048111
2015-01-25,33.8,108446.761909394
2015-01-25,34,108623.810770676
2015-01-25,33.8,108800.859631959
2015-01-25,34,108977.908493241
2015-01-25,35.6,109154.957354524
2015-01-25,34,109332.006215806
2015-01-25,33.8,109509.055077089
2015-01-25,34,109686.103938371
2015-01-25,33.8,109863.152799654
2015-01-25,35,110040.201660936
2015-01-25,35.6,110217.250522218
2015-01-25,35,110394.299383501
2015-01-25,35.6,110571.348244783
2015-01-25,35,110748.397106066
2015-01-25,35.6,111001.531380773
2015-01-25,35,111254.66565548
2015-01-25,35.6,111507.799930186
2015-01-25,35,111760.934204893
2015-01-25,35.6,112014.0684796
2015-01-25,36,112267.202754307
2015-01-25,35.6,112520.337029014
2015-01-25,35,112773.47130372
2015-01-25,35.6,113026.605578427
