DATUM,CAS,SUM_of_MNOZSTVO
02/03/2014,345,95042.111468
02/03/2014,360,95125.100421
02/03/2014,375,96534.583366
02/03/2014,390,96545.055446
02/03/2014,405,96724.974702
02/03/2014,420,97036.183162
02/03/2014,435,97776.842422
02/03/2014,450,98503.329554
02/03/2014,465,98742.36017
02/03/2014,480,99591.165181
02/03/2014,495,100892.41021
02/03/2014,510,101160.67625
02/03/2014,525,101758.40767
02/03/2014,540,102563.50036
02/03/2014,555,102948.95407
02/03/2014,570,103928.16589
02/03/2014,585,103283.57075
02/03/2014,600,103879.01717
02/03/2014,615,103721.74953
02/03/2014,630,103371.46108
02/03/2014,645,103416.93649
02/03/2014,660,103421.46292
02/03/2014,675,105569.21318
02/03/2014,690,105803.46894
02/03/2014,705,105655.37157
02/03/2014,720,105729.76988
02/03/2014,735,105202.31247
02/03/2014,750,104336.9884
02/03/2014,765,103888.17939
02/03/2014,780,103296.21067
02/03/2014,795,103782.43871
02/03/2014,810,104397.48747
02/03/2014,825,103989.69843
02/03/2014,840,104280.7456
02/03/2014,855,104474.00469
02/03/2014,870,105092.40539
02/03/2014,885,104439.31366
02/03/2014,900,104540.69136
02/03/2014,915,105135.75683
02/03/2014,930,104210.50605
02/03/2014,945,102931.66087
02/03/2014,960,103957.85935
02/03/2014,975,104756.54509
02/03/2014,990,105524.52789
02/03/2014,1005,106906.76622
02/03/2014,1020,108409.63894
02/03/2014,1035,109697.91814
02/03/2014,1050,109924.13209
02/03/2014,1065,110466.1463
02/03/2014,1080,110313.65327
02/03/2014,1095,110041.72874
02/03/2014,1110,108714.50185
02/03/2014,1125,107800.44234
02/03/2014,1140,107090.03552
02/03/2014,1155,107057.23447
02/03/2014,1170,107085.57505
02/03/2014,1185,105927.09782
02/03/2014,1200,104644.39187
02/03/2014,1215,103506.81769
02/03/2014,1230,101694.53741
02/03/2014,1245,99955.527733
02/03/2014,1260,98179.94275
02/03/2014,1275,93819.344535
02/03/2014,1290,92147.21674
02/03/2014,1305,91071.438202
02/03/2014,1320,89884.683085
02/03/2014,1335,88217.619106
02/03/2014,1350,86771.751027
02/03/2014,1365,85287.105594
02/03/2014,1380,83567.174593
03/03/2014,-45,82042.694327
03/03/2014,-30,81767.476371
03/03/2014,-15,81155.413682
03/03/2014,0,80068.654672
03/03/2014,15,79637.604879
03/03/2014,30,79150.523659
03/03/2014,45,79421.567411
03/03/2014,60,80832.4128
03/03/2014,75,81459.372695
03/03/2014,90,81078.776545
03/03/2014,105,81518.741241
03/03/2014,120,82702.019786
03/03/2014,135,83413.196216
03/03/2014,150,83994.038083
03/03/2014,165,85472.998351
03/03/2014,180,86861.914232
03/03/2014,195,89597.588248
03/03/2014,210,91524.137766
03/03/2014,225,94357.951774
03/03/2014,240,96956.879217
03/03/2014,255,100945.27324
03/03/2014,270,104702.36051
03/03/2014,285,109096.37162
03/03/2014,300,114870.49759
03/03/2014,315,125748.08957
03/03/2014,330,132690.06434
03/03/2014,345,136899.62587
03/03/2014,360,140421.44243
03/03/2014,375,144426.72121
03/03/2014,390,147266.25992
03/03/2014,405,150331.43118
03/03/2014,420,154028.74718
03/03/2014,435,157780.36747
03/03/2014,450,160213.57003
03/03/2014,465,159304.75299
03/03/2014,480,160626.55902
03/03/2014,495,161924.47142
03/03/2014,510,162918.3459
03/03/2014,525,162716.80722
03/03/2014,540,163673.04336
03/03/2014,555,162976.52478
03/03/2014,570,162835.83091
03/03/2014,585,161598.72401
03/03/2014,600,160883.51793
03/03/2014,615,159277.40604
03/03/2014,630,158314.2157
03/03/2014,645,158367.3893
03/03/2014,660,159433.79935
03/03/2014,675,161450.95137
03/03/2014,690,161868.83371
03/03/2014,705,161996.76032
03/03/2014,720,163127.68433
03/03/2014,735,164344.93125
03/03/2014,750,164408.99866
03/03/2014,765,163443.98115
03/03/2014,780,161460.52163
03/03/2014,795,161821.03687
03/03/2014,810,162974.72763
03/03/2014,825,163081.80728
03/03/2014,840,162299.55757
03/03/2014,855,161564.07486
03/03/2014,870,160333.59326
03/03/2014,885,159366.59059
03/03/2014,900,158324.86893
03/03/2014,915,155574.1792
03/03/2014,930,154083.74715
03/03/2014,945,152153.74806
03/03/2014,960,151594.28715
03/03/2014,975,149991.6292
03/03/2014,990,149320.47044
03/03/2014,1005,148938.72061
03/03/2014,1020,148532.65167
03/03/2014,1035,145693.34367
03/03/2014,1050,144823.95118
03/03/2014,1065,143965.60222
03/03/2014,1080,142785.19132
03/03/2014,1095,140321.75512
03/03/2014,1110,138659.36508
03/03/2014,1125,136954.1358
03/03/2014,1140,135172.23144
03/03/2014,1155,134290.27092
03/03/2014,1170,133400.39592
03/03/2014,1185,132068.08805
03/03/2014,1200,131155.86782
03/03/2014,1215,126497.06179
03/03/2014,1230,123526.46174
03/03/2014,1245,121227.68446
03/03/2014,1260,118113.45714
03/03/2014,1275,116562.0379
03/03/2014,1290,115612.19538
03/03/2014,1305,115229.17296
03/03/2014,1320,114223.66022
03/03/2014,1335,112596.42653
03/03/2014,1350,110995.1438
03/03/2014,1365,109032.98555
03/03/2014,1380,107315.9592
04/03/2014,-45,106207.25566
04/03/2014,-30,105664.44096
04/03/2014,-15,104078.53139
04/03/2014,0,103581.95279
04/03/2014,15,104217.34784
04/03/2014,30,104010.67131
04/03/2014,45,103789.5876
04/03/2014,60,103301.74015
04/03/2014,75,101915.05344
04/03/2014,90,101867.29434
04/03/2014,105,102101.44262
04/03/2014,120,102130.65881
04/03/2014,135,101462.36791
04/03/2014,150,101969.05358
04/03/2014,165,100835.18336
04/03/2014,180,101244.32437
04/03/2014,195,103385.93904
04/03/2014,210,105246.76103
04/03/2014,225,107154.68543
04/03/2014,240,108963.85863
04/03/2014,255,111772.77955
04/03/2014,270,116116.18134
04/03/2014,285,120482.10409
04/03/2014,300,123062.28588
04/03/2014,315,130080.89417
04/03/2014,330,135331.55857
04/03/2014,345,138515.7343
04/03/2014,360,142188.70487
04/03/2014,375,146888.85663
04/03/2014,390,151524.5807
04/03/2014,405,155616.84993
04/03/2014,420,159565.25076
04/03/2014,435,162618.61826
04/03/2014,450,164888.86374
04/03/2014,465,163836.10316
04/03/2014,480,164377.46213
04/03/2014,495,166020.38755
04/03/2014,510,166200.80161
04/03/2014,525,166176.52945
04/03/2014,540,166338.84658
04/03/2014,555,166734.47725
04/03/2014,570,164991.10697
04/03/2014,585,164493.98493
04/03/2014,600,162893.63991
04/03/2014,615,160448.242
04/03/2014,630,161496.13745
04/03/2014,645,162086.83912
04/03/2014,660,161550.12503
04/03/2014,675,162240.80325
04/03/2014,690,163759.18865
04/03/2014,705,164381.12479
04/03/2014,720,164690.4045
04/03/2014,735,165640.12611
04/03/2014,750,165585.20609
04/03/2014,765,162944.04259
04/03/2014,780,160486.94196
04/03/2014,795,159758.68135
04/03/2014,810,159277.91327
04/03/2014,825,158123.91442
04/03/2014,840,157040.14069
04/03/2014,855,154491.38744
04/03/2014,870,154303.60457
04/03/2014,885,151699.64914
04/03/2014,900,150531.50631
04/03/2014,915,149519.95883
04/03/2014,930,146813.34703
04/03/2014,945,145178.7361
04/03/2014,960,144478.1386
04/03/2014,975,145439.24192
04/03/2014,990,146162.55217
04/03/2014,1005,147133.29242
04/03/2014,1020,147834.24124
04/03/2014,1035,146700.09634
04/03/2014,1050,145312.12965
04/03/2014,1065,143779.51479
04/03/2014,1080,142784.20202
04/03/2014,1095,140189.67
04/03/2014,1110,138903.4996
04/03/2014,1125,136295.44008
04/03/2014,1140,133820.75235
04/03/2014,1155,132532.89229
04/03/2014,1170,131586.97852
04/03/2014,1185,130506.06831
04/03/2014,1200,129260.99738
04/03/2014,1215,125733.90958
04/03/2014,1230,123004.22954
04/03/2014,1245,120756.5016
04/03/2014,1260,117686.12654
04/03/2014,1275,116421.73985
04/03/2014,1290,115891.99419
04/03/2014,1305,114554.07945
04/03/2014,1320,113946.41533
04/03/2014,1335,113098.23702
04/03/2014,1350,112185.04302
04/03/2014,1365,110552.81195
04/03/2014,1380,109000.71237
05/03/2014,-45,104400.58549
05/03/2014,-30,103849.62699
05/03/2014,-15,102408.08007
05/03/2014,0,102405.51175
05/03/2014,15,102279.93448
05/03/2014,30,103206.70448
05/03/2014,45,102842.30019
05/03/2014,60,102322.25386
05/03/2014,75,100743.25815
05/03/2014,90,100404.57969
05/03/2014,105,100781.71661
05/03/2014,120,100683.60575
05/03/2014,135,100219.60705
05/03/2014,150,100147.06026
05/03/2014,165,99893.251744
05/03/2014,180,100580.32255
05/03/2014,195,102815.49361
05/03/2014,210,104660.64513
05/03/2014,225,106789.49553
05/03/2014,240,107777.56357
05/03/2014,255,111132.93219
05/03/2014,270,114554.20121
05/03/2014,285,117804.56837
05/03/2014,300,120756.88928
05/03/2014,315,128607.52189
05/03/2014,330,133444.7195
05/03/2014,345,136644.48759
05/03/2014,360,140826.45613
05/03/2014,375,145463.6258
05/03/2014,390,148157.92156
05/03/2014,405,151344.99329
05/03/2014,420,152556.19677
05/03/2014,435,155628.13039
05/03/2014,450,157842.02085
05/03/2014,465,156428.15355
05/03/2014,480,157404.55175
05/03/2014,495,159244.75154
05/03/2014,510,158997.04187
05/03/2014,525,159712.70502
05/03/2014,540,159687.32633
05/03/2014,555,159298.74837
05/03/2014,570,159057.39676
05/03/2014,585,158710.09857
05/03/2014,600,156914.84754
05/03/2014,615,155687.89201
05/03/2014,630,155253.43865
05/03/2014,645,155015.9693
05/03/2014,660,155012.98209
05/03/2014,675,156004.66295
05/03/2014,690,157213.08658
05/03/2014,705,156328.65295
05/03/2014,720,156152.66289
05/03/2014,735,156779.88511
05/03/2014,750,156504.53622
05/03/2014,765,154950.77244
05/03/2014,780,153081.92965
05/03/2014,795,152284.03103
05/03/2014,810,153233.75128
05/03/2014,825,152706.62832
05/03/2014,840,151990.94965
05/03/2014,855,149890.4067
05/03/2014,870,149377.68781
05/03/2014,885,147556.58349
05/03/2014,900,146200.00252
05/03/2014,915,144239.71059
05/03/2014,930,144124.5332
05/03/2014,945,142986.27033
05/03/2014,960,142343.80015
05/03/2014,975,142284.31561
05/03/2014,990,142963.28023
05/03/2014,1005,143783.64901
05/03/2014,1020,143934.00863
05/03/2014,1035,144210.40262
05/03/2014,1050,144050.35265
05/03/2014,1065,142202.19291
05/03/2014,1080,140518.59997
05/03/2014,1095,136974.32419
05/03/2014,1110,135229.13349
05/03/2014,1125,134262.94207
05/03/2014,1140,132583.09789
05/03/2014,1155,131971.90512
05/03/2014,1170,131917.69866
05/03/2014,1185,130527.86245
05/03/2014,1200,128401.2673
05/03/2014,1215,125279.30635
05/03/2014,1230,122500.32718
05/03/2014,1245,119741.9252
05/03/2014,1260,116557.88117
05/03/2014,1275,115730.83893
05/03/2014,1290,115758.30185
05/03/2014,1305,115048.04135
05/03/2014,1320,113874.33229
05/03/2014,1335,112313.86679
05/03/2014,1350,111456.79268
05/03/2014,1365,109870.26317
05/03/2014,1380,108147.29116
06/03/2014,-45,105967.27275
06/03/2014,-30,104446.83767
06/03/2014,-15,103149.48735
06/03/2014,0,103418.02671
06/03/2014,15,103486.96993
06/03/2014,30,103569.9042
06/03/2014,45,103506.22972
06/03/2014,60,102889.84983
06/03/2014,75,100447.38898
06/03/2014,90,99584.544327
06/03/2014,105,99830.96452
06/03/2014,120,100137.8145
06/03/2014,135,99869.29279
06/03/2014,150,99830.419043
06/03/2014,165,99916.561334
06/03/2014,180,100353.28537
06/03/2014,195,102670.02324
06/03/2014,210,104434.83117
06/03/2014,225,106691.70863
06/03/2014,240,108380.36372
06/03/2014,255,112091.4563
06/03/2014,270,115374.8537
06/03/2014,285,118770.58268
06/03/2014,300,121693.67816
06/03/2014,315,128250.75476
06/03/2014,330,133444.41759
06/03/2014,345,136055.47995
06/03/2014,360,139499.1169
06/03/2014,375,144721.48016
06/03/2014,390,146810.27642
06/03/2014,405,150180.51929
06/03/2014,420,153564.62682
06/03/2014,435,155966.27857
06/03/2014,450,158311.20784
06/03/2014,465,158447.18571
06/03/2014,480,160084.34749
06/03/2014,495,161539.85593
06/03/2014,510,162218.42162
06/03/2014,525,161539.87962
06/03/2014,540,160930.00599
06/03/2014,555,161714.8719
06/03/2014,570,161544.39594
06/03/2014,585,160907.14512
06/03/2014,600,161126.022
06/03/2014,615,160008.29846
06/03/2014,630,160714.67158
06/03/2014,645,160582.09678
06/03/2014,660,160618.19305
06/03/2014,675,161499.80648
06/03/2014,690,160545.59981
06/03/2014,705,159754.64727
06/03/2014,720,159158.96176
06/03/2014,735,158674.35369
06/03/2014,750,158676.04074
06/03/2014,765,156930.82556
06/03/2014,780,155011.92627
06/03/2014,795,153107.57325
06/03/2014,810,153589.08175
06/03/2014,825,153321.44569
06/03/2014,840,152392.28787
06/03/2014,855,150947.89128
06/03/2014,870,149830.67354
06/03/2014,885,148454.20704
06/03/2014,900,147834.538
06/03/2014,915,145406.99866
06/03/2014,930,144327.37894
06/03/2014,945,143917.94971
06/03/2014,960,143108.39274
06/03/2014,975,142851.29274
06/03/2014,990,143333.69443
06/03/2014,1005,143924.93221
06/03/2014,1020,144320.97322
06/03/2014,1035,144157.97194
06/03/2014,1050,143932.31363
06/03/2014,1065,142947.1134
06/03/2014,1080,141724.96078
06/03/2014,1095,137898.64332
06/03/2014,1110,136430.4118
06/03/2014,1125,135024.469
06/03/2014,1140,132919.82257
06/03/2014,1155,131731.30803
06/03/2014,1170,130473.82748
06/03/2014,1185,128874.40396
06/03/2014,1200,127699.65781
06/03/2014,1215,125172.18512
06/03/2014,1230,122729.76879
06/03/2014,1245,121418.94527
06/03/2014,1260,119200.62584
06/03/2014,1275,117265.54551
06/03/2014,1290,115910.6369
06/03/2014,1305,114448.63502
06/03/2014,1320,113379.09393
06/03/2014,1335,111639.24371
06/03/2014,1350,110949.21998
06/03/2014,1365,109691.92721
06/03/2014,1380,107759.34858
07/03/2014,-45,107100.7725
07/03/2014,-30,106185.036
07/03/2014,-15,105069.42068
07/03/2014,0,104094.98748
07/03/2014,15,104539.29941
07/03/2014,30,104789.37581
07/03/2014,45,104589.54733
07/03/2014,60,104365.83023
07/03/2014,75,103846.28572
07/03/2014,90,102940.23874
07/03/2014,105,103410.68576
07/03/2014,120,104360.14082
07/03/2014,135,104499.24659
07/03/2014,150,103734.0121
07/03/2014,165,103708.60557
07/03/2014,180,104255.93183
07/03/2014,195,106862.11259
07/03/2014,210,108853.7571
07/03/2014,225,110714.02493
07/03/2014,240,112474.13035
07/03/2014,255,116051.63136
07/03/2014,270,118894.94303
07/03/2014,285,121347.85455
07/03/2014,300,124432.93016
07/03/2014,315,131004.14684
07/03/2014,330,135265.54085
07/03/2014,345,138002.89199
07/03/2014,360,141643.72069
07/03/2014,375,145265.78174
07/03/2014,390,148158.01165
07/03/2014,405,150395.82079
07/03/2014,420,151691.02414
07/03/2014,435,153804.40505
07/03/2014,450,154744.45594
07/03/2014,465,155881.30628
07/03/2014,480,156604.58408
07/03/2014,495,158151.73128
07/03/2014,510,158663.00111
07/03/2014,525,158597.43798
07/03/2014,540,159174.60856
07/03/2014,555,159263.82499
07/03/2014,570,160309.28217
07/03/2014,585,158272.82779
07/03/2014,600,157386.4301
07/03/2014,615,155869.31689
07/03/2014,630,156155.10041
07/03/2014,645,155862.22169
07/03/2014,660,154972.6089
07/03/2014,675,157041.59499
07/03/2014,690,157566.89517
07/03/2014,705,157543.96266
07/03/2014,720,156143.74571
07/03/2014,735,155282.01073
07/03/2014,750,154665.24168
07/03/2014,765,152864.37772
07/03/2014,780,150801.87033
07/03/2014,795,149147.31273
07/03/2014,810,150494.70417
07/03/2014,825,150610.56084
07/03/2014,840,149426.60142
07/03/2014,855,148026.02228
07/03/2014,870,146839.88412
07/03/2014,885,146100.5982
07/03/2014,900,146654.76634
07/03/2014,915,143633.71848
07/03/2014,930,141793.33841
07/03/2014,945,141396.79579
07/03/2014,960,140937.24543
07/03/2014,975,139961.76993
07/03/2014,990,141101.7401
07/03/2014,1005,141328.20411
07/03/2014,1020,142014.43076
07/03/2014,1035,141214.95102
07/03/2014,1050,140105.34724
07/03/2014,1065,138748.26911
07/03/2014,1080,138482.48668
07/03/2014,1095,136492.65468
07/03/2014,1110,134560.83714
07/03/2014,1125,133100.49374
07/03/2014,1140,130961.20312
07/03/2014,1155,129922.65706
07/03/2014,1170,128795.88782
07/03/2014,1185,128206.6645
07/03/2014,1200,127345.77761
07/03/2014,1215,124400.14353
07/03/2014,1230,121181.94881
07/03/2014,1245,118920.27085
07/03/2014,1260,116812.33222
07/03/2014,1275,115002.98788
07/03/2014,1290,114760.14171
07/03/2014,1305,114711.73111
07/03/2014,1320,114272.41391
07/03/2014,1335,112587.89041
07/03/2014,1350,110677.97799
07/03/2014,1365,108639.25271
07/03/2014,1380,107557.44513
08/03/2014,-45,104922.04732
08/03/2014,-30,103108.29787
08/03/2014,-15,101873.2226
08/03/2014,0,102125.35268
08/03/2014,15,102458.9323
08/03/2014,30,102038.91044
08/03/2014,45,102310.98161
08/03/2014,60,102410.46445
08/03/2014,75,101824.51871
08/03/2014,90,101225.1784
08/03/2014,105,101279.77931
08/03/2014,120,101633.3131
08/03/2014,135,101410.74939
08/03/2014,150,101118.73991
08/03/2014,165,100355.74821
08/03/2014,180,100928.62744
08/03/2014,195,103975.28536
08/03/2014,210,105110.87475
08/03/2014,225,105611.94052
08/03/2014,240,106261.30218
08/03/2014,255,107704.57511
08/03/2014,270,108350.19458
08/03/2014,285,108649.7611
08/03/2014,300,107923.70547
08/03/2014,315,110488.08753
08/03/2014,330,111526.37665
08/03/2014,345,110752.95867
08/03/2014,360,111294.13338
08/03/2014,375,112601.99699
08/03/2014,390,112868.5648
08/03/2014,405,113023.01917
08/03/2014,420,114247.82354
08/03/2014,435,115513.50672
08/03/2014,450,116355.63022
08/03/2014,465,116549.93184
08/03/2014,480,117610.7315
08/03/2014,495,119477.06306
08/03/2014,510,119726.86607
08/03/2014,525,120708.3886
08/03/2014,540,121949.96104
08/03/2014,555,122151.05459
08/03/2014,570,122266.61776
08/03/2014,585,122217.42803
08/03/2014,600,121839.04396
08/03/2014,615,121378.16616
08/03/2014,630,121833.1659
08/03/2014,645,120554.51505
08/03/2014,660,120101.72764
08/03/2014,675,120677.32429
08/03/2014,690,120742.18629
08/03/2014,705,120783.16689
08/03/2014,720,120277.2
08/03/2014,735,121256.89486
08/03/2014,750,120221.69546
08/03/2014,765,119123.0385
08/03/2014,780,117077.65519
08/03/2014,795,114711.90043
08/03/2014,810,115034.30092
08/03/2014,825,114258.24964
08/03/2014,840,113775.8127
08/03/2014,855,113213.72338
08/03/2014,870,113252.89328
08/03/2014,885,112851.99376
08/03/2014,900,112096.23188
08/03/2014,915,111120.46285
08/03/2014,930,110635.01232
08/03/2014,945,107085.46423
08/03/2014,960,106851.00216
08/03/2014,975,107935.53313
08/03/2014,990,108628.05114
08/03/2014,1005,109090.65494
08/03/2014,1020,110288.72036
08/03/2014,1035,112260.76335
08/03/2014,1050,112691.94663
08/03/2014,1065,113454.75847
08/03/2014,1080,113203.76321
08/03/2014,1095,111691.88504
08/03/2014,1110,110860.29755
08/03/2014,1125,110925.42423
08/03/2014,1140,110565.0709
08/03/2014,1155,109889.64892
08/03/2014,1170,108631.10013
08/03/2014,1185,108077.1018
08/03/2014,1200,107322.25863
08/03/2014,1215,105410.4973
08/03/2014,1230,102625.5463
08/03/2014,1245,101281.26706
08/03/2014,1260,100392.734
08/03/2014,1275,99896.245296
08/03/2014,1290,100468.87879
08/03/2014,1305,99902.883083
08/03/2014,1320,99003.921139
08/03/2014,1335,98194.112111
08/03/2014,1350,96725.551331
08/03/2014,1365,95016.564603
08/03/2014,1380,94212.894649
09/03/2014,-45,93425.32992
09/03/2014,-30,92730.357689
09/03/2014,-15,91414.012032
09/03/2014,0,91144.375489
09/03/2014,15,91722.720283
09/03/2014,30,91708.54445
09/03/2014,45,92106.442678
09/03/2014,60,91822.507222
09/03/2014,75,91462.788903
09/03/2014,90,91326.340774
09/03/2014,105,91449.098994
09/03/2014,120,91291.617228
09/03/2014,135,91146.724958
09/03/2014,150,90975.444539
09/03/2014,165,90291.716208
09/03/2014,180,91169.192026
09/03/2014,195,93702.245273
09/03/2014,210,94349.613567
09/03/2014,225,94988.878124
09/03/2014,240,96022.16226
09/03/2014,255,97419.193788
09/03/2014,270,98005.258733
09/03/2014,285,97480.665922
09/03/2014,300,97536.846997
09/03/2014,315,99438.11205
09/03/2014,330,99808.442531
09/03/2014,345,99876.761221
09/03/2014,360,99970.189779
09/03/2014,375,100688.30617
09/03/2014,390,100836.07282
09/03/2014,405,101358.63098
09/03/2014,420,101864.62413
09/03/2014,435,103000.56597
09/03/2014,450,103472.5046
09/03/2014,465,102394.62889
09/03/2014,480,103530.48347
09/03/2014,495,105326.44609
09/03/2014,510,105433.90243
09/03/2014,525,105496.64109
09/03/2014,540,106675.69548
09/03/2014,555,106885.32907
09/03/2014,570,107031.18532
09/03/2014,585,106623.4852
09/03/2014,600,107124.99658
09/03/2014,615,106508.26472
